Name,Email,Created at,Total,Lineitem sku,Lineitem quantity,Lineitem price,Lineitem line_price
#101600,rebekah40@yahoo.com,2022-10-17 15:37:00,181.24,HOM-010,3,19.75,59.25
#101600,rebekah40@yahoo.com,2022-10-17 15:37:00,181.24,CLO-015,3,24.75,74.25
#101602,rebekah40@yahoo.com,2022-10-29 13:55:00,117.34,BOO-019,3,39.11,117.34
#101602,rebekah40@yahoo.com,2023-01-27 15:42:00,155.78,SPO-029,2,41.91,83.82
#101602,rebekah40@yahoo.com,2023-01-27 15:42:00,155.78,BEA-028,2,35.98,71.96
#101603,rebekah40@yahoo.com,2023-01-02 18:52:00,157.39,SPO-010,3,52.46,157.39
#101604,rebekah40@yahoo.com,2023-01-15 18:52:00,239.89,BEA-024,2,44.08,88.17
#101604,rebekah40@yahoo.com,2023-01-15 18:52:00,239.89,HOM-018,2,37.91,75.82
#101604,rebekah40@yahoo.com,2023-01-15 18:52:00,239.89,SPO-015,3,25.30,75.90
#101605,rebekah40@yahoo.com,2023-02-14 14:50:00,121.08,BOO-025,1,24.26,24.26
#101605,rebekah40@yahoo.com,2023-02-14 14:50:00,121.08,BOO-022,1,19.61,19.61
#101605,rebekah40@yahoo.com,2023-02-14 14:50:00,121.08,ELE-005,2,38.61,77.21
#101607,rebekah40@yahoo.com,2023-02-10 22:41:00,118.34,BEA-017,3,39.45,118.34
#101607,rebekah40@yahoo.com,2023-03-07 20:17:00,25.92,SPO-014,1,25.92,25.92
#101608,rebekah40@yahoo.com,2023-03-07 17:28:00,87.48,ELE-002,1,46.06,46.06
#101608,rebekah40@yahoo.com,2023-03-07 17:28:00,87.48,CLO-016,2,7.76,15.52
#101608,rebekah40@yahoo.com,2023-03-07 17:28:00,87.48,SPO-010,3,8.63,25.89
#101609,rebekah40@yahoo.com,2023-03-27 08:27:00,249.82,SPO-011,3,10.45,31.35
#101609,rebekah40@yahoo.com,2023-03-27 08:27:00,249.82,BEA-025,3,57.34,172.03
#101609,rebekah40@yahoo.com,2023-03-27 08:27:00,249.82,ELE-007,2,23.22,46.44
#101611,fbrown@gray.com,2022-03-27 07:54:00,29.31,ELE-017,1,29.31,29.31
#101611,fbrown@gray.com,2022-06-05 10:59:00,7.51,ELE-013,1,7.51,7.51
#101612,fbrown@gray.com,2022-06-03 17:58:00,127.54,BOO-002,1,36.83,36.83
#101612,fbrown@gray.com,2022-06-03 17:58:00,127.54,BOO-026,2,45.35,90.70
#101613,fbrown@gray.com,2022-06-10 19:09:00,80.94,SPO-027,2,35.47,70.94
#101613,fbrown@gray.com,2022-06-10 19:09:00,80.94,CLO-018,2,5.00,10.00
#101614,smithkaitlyn@williams.com,2023-02-23 12:03:00,30.43,ELE-009,1,30.43,30.43
#101614,smithkaitlyn@williams.com,2023-04-23 22:37:00,60.26,HOM-010,1,60.26,60.26
#101615,smithkaitlyn@williams.com,2023-04-08 23:21:00,206.19,ELE-020,2,72.96,145.93
#101615,smithkaitlyn@williams.com,2023-04-08 23:21:00,206.19,BOO-028,3,20.09,60.26
#101616,timothy75@yahoo.com,2023-04-08 21:16:00,280.38,SPO-009,3,73.73,221.19
#101616,timothy75@yahoo.com,2023-04-08 21:16:00,280.38,SPO-028,2,29.59,59.19
#101617,timothy75@yahoo.com,2023-04-23 18:56:00,67.28,SPO-010,2,14.48,28.97
#101617,timothy75@yahoo.com,2023-04-23 18:56:00,67.28,BEA-018,1,38.31,38.31
#101618,timothy75@yahoo.com,2023-05-17 02:03:00,15.01,HOM-003,2,7.51,15.01
#101618,timothy75@yahoo.com,2023-05-04 05:19:00,153.63,ELE-026,2,23.05,46.09
#101618,timothy75@yahoo.com,2023-05-04 05:19:00,153.63,HOM-030,2,14.71,29.41
#101618,timothy75@yahoo.com,2023-05-04 05:19:00,153.63,BEA-022,2,39.06,78.13
#101620,morganmegan@yahoo.com,2022-10-01 02:00:00,130.12,CLO-020,3,33.06,99.19
#101620,morganmegan@yahoo.com,2022-10-01 02:00:00,130.12,SPO-020,3,10.31,30.94
#101621,morganmegan@yahoo.com,2022-10-12 04:02:00,155.23,BOO-021,2,31.13,62.26
#101621,morganmegan@yahoo.com,2022-10-12 04:02:00,155.23,HOM-001,3,19.00,56.99
#101621,morganmegan@yahoo.com,2022-10-12 04:02:00,155.23,BOO-018,1,35.97,35.97
#101622,morganmegan@yahoo.com,2022-10-08 19:31:00,274.24,CLO-020,2,30.29,60.58
#101622,morganmegan@yahoo.com,2022-10-08 19:31:00,274.24,ELE-026,3,38.12,114.35
#101622,morganmegan@yahoo.com,2022-10-08 19:31:00,274.24,BEA-009,3,33.10,99.31
#101624,morganmegan@yahoo.com,2022-12-04 03:11:00,216.97,BEA-001,3,38.34,115.03
#101624,morganmegan@yahoo.com,2022-12-04 03:11:00,216.97,HOM-011,2,50.97,101.94
#101625,morganmegan@yahoo.com,2023-01-04 01:15:00,35.71,BOO-021,1,35.71,35.71
#101625,morganmegan@yahoo.com,2023-01-02 14:53:00,30.12,ELE-017,3,10.04,30.12
#101626,morganmegan@yahoo.com,2023-02-02 06:57:00,105.76,HOM-007,2,47.33,94.66
#101626,morganmegan@yahoo.com,2023-02-02 06:57:00,105.76,HOM-001,2,5.55,11.10
#101627,morganmegan@yahoo.com,2023-02-25 15:31:00,54.47,BOO-016,2,27.24,54.47
#101627,morganmegan@yahoo.com,2023-04-05 10:51:00,119.74,BOO-004,2,59.87,119.74
#101628,morganmegan@yahoo.com,2023-04-05 21:07:00,84.55,BOO-030,3,22.63,67.89
#101628,morganmegan@yahoo.com,2023-04-05 21:07:00,84.55,BEA-026,1,16.65,16.65
#101629,morganmegan@yahoo.com,2023-04-01 16:43:00,292.96,HOM-013,3,33.39,100.17
#101629,morganmegan@yahoo.com,2023-04-01 16:43:00,292.96,HOM-020,3,36.13,108.38
#101629,morganmegan@yahoo.com,2023-04-01 16:43:00,292.96,CLO-011,2,42.20,84.41
#101630,maryparks@yahoo.com,2022-05-17 23:43:00,225.92,SPO-001,3,26.63,79.88
#101630,maryparks@yahoo.com,2022-05-17 23:43:00,225.92,BEA-027,3,48.68,146.05
#101631,maryparks@yahoo.com,2022-06-08 14:36:00,66.36,ELE-019,1,47.52,47.52
#101631,maryparks@yahoo.com,2022-06-08 14:36:00,66.36,HOM-029,3,6.28,18.84
#101632,maryparks@yahoo.com,2022-06-13 05:58:00,151.39,HOM-001,1,28.00,28.00
#101632,maryparks@yahoo.com,2022-06-13 05:58:00,151.39,HOM-003,3,17.00,51.01
#101632,maryparks@yahoo.com,2022-06-13 05:58:00,151.39,ELE-011,2,36.19,72.39
#101634,maryparks@yahoo.com,2022-07-28 19:05:00,58.67,SPO-006,1,37.16,37.16
#101634,maryparks@yahoo.com,2022-07-28 19:05:00,58.67,BEA-013,3,7.17,21.52
#101635,loweeric@swanson-jones.com,2023-04-22 07:53:00,250.61,ELE-013,2,51.13,102.25
#101635,loweeric@swanson-jones.com,2023-04-22 07:53:00,250.61,CLO-024,2,59.20,118.39
#101635,loweeric@swanson-jones.com,2023-04-22 07:53:00,250.61,SPO-015,1,29.97,29.97
#101636,loweeric@swanson-jones.com,2023-04-24 09:13:00,68.08,CLO-020,2,34.04,68.08
#101637,loweeric@swanson-jones.com,2023-04-18 16:13:00,317.80,SPO-026,1,73.70,73.70
#101637,loweeric@swanson-jones.com,2023-04-18 16:13:00,317.80,BEA-020,3,57.09,171.27
#101637,loweeric@swanson-jones.com,2023-04-18 16:13:00,317.80,HOM-020,2,36.42,72.84
#101638,loweeric@swanson-jones.com,2023-05-05 20:49:00,91.06,BOO-020,1,45.11,45.11
#101638,loweeric@swanson-jones.com,2023-05-05 20:49:00,91.06,HOM-014,1,15.73,15.73
#101638,loweeric@swanson-jones.com,2023-05-05 20:49:00,91.06,CLO-013,1,30.22,30.22
#101640,loweeric@swanson-jones.com,2023-05-13 23:18:00,97.22,BEA-030,1,12.10,12.10
#101640,loweeric@swanson-jones.com,2023-05-13 23:18:00,97.22,CLO-029,2,31.90,63.79
#101640,loweeric@swanson-jones.com,2023-05-13 23:18:00,97.22,BOO-012,2,10.66,21.33
#101641,cameron03@baker-weber.info,2022-05-09 05:02:00,79.40,CLO-014,2,39.70,79.40
#101642,cameron03@baker-weber.info,2022-05-30 03:32:00,313.87,BEA-016,2,59.23,118.47
#101642,cameron03@baker-weber.info,2022-05-30 03:32:00,313.87,SPO-007,3,42.84,128.51
#101642,cameron03@baker-weber.info,2022-05-30 03:32:00,313.87,ELE-005,3,22.30,66.89
#101643,cameron03@baker-weber.info,2022-06-14 04:55:00,107.22,BOO-009,1,47.48,47.48
#101643,cameron03@baker-weber.info,2022-06-14 04:55:00,107.22,ELE-001,2,29.87,59.74
#101644,smithandrew@yahoo.com,2023-06-25 09:12:00,25.09,SPO-003,1,25.09,25.09
#101645,smithandrew@yahoo.com,2023-06-13 12:09:00,128.81,ELE-008,2,19.86,39.72
#101645,smithandrew@yahoo.com,2023-06-13 12:09:00,128.81,ELE-023,1,48.64,48.64
#101645,smithandrew@yahoo.com,2023-06-13 12:09:00,128.81,HOM-002,1,40.45,40.45
#101646,smithandrew@yahoo.com,2023-06-10 18:23:00,126.34,ELE-016,2,63.17,126.34
#101647,richardfrancis@yahoo.com,2023-05-08 00:50:00,157.44,BOO-007,1,5.00,5.00
#101647,richardfrancis@yahoo.com,2023-05-08 00:50:00,157.44,HOM-026,3,47.00,140.99
#101647,richardfrancis@yahoo.com,2023-05-08 00:50:00,157.44,BEA-029,1,11.46,11.46
#101648,richardfrancis@yahoo.com,2023-05-07 03:13:00,98.77,CLO-007,2,35.66,71.33
#101648,richardfrancis@yahoo.com,2023-05-07 03:13:00,98.77,ELE-005,1,27.45,27.45
#101649,richardfrancis@yahoo.com,2023-06-21 05:01:00,81.48,SPO-010,3,27.16,81.48
#101650,richardfrancis@yahoo.com,2023-06-29 16:43:00,150.37,ELE-017,1,30.87,30.87
#101650,richardfrancis@yahoo.com,2023-06-29 16:43:00,150.37,BOO-025,1,63.34,63.34
#101650,richardfrancis@yahoo.com,2023-06-29 16:43:00,150.37,BOO-017,3,18.72,56.15
#101651,richardfrancis@yahoo.com,2023-06-04 08:35:00,127.50,BOO-011,2,39.53,79.07
#101651,richardfrancis@yahoo.com,2023-06-04 08:35:00,127.50,CLO-008,2,19.30,38.61
#101651,richardfrancis@yahoo.com,2023-06-04 08:35:00,127.50,HOM-004,1,9.82,9.82
#101653,hmcguire@gmail.com,2022-11-08 23:30:00,356.88,BEA-005,3,43.19,129.58
#101653,hmcguire@gmail.com,2022-11-08 23:30:00,356.88,BEA-006,3,42.78,128.34
#101653,hmcguire@gmail.com,2022-11-08 23:30:00,356.88,SPO-028,3,32.99,98.96
#101654,hmcguire@gmail.com,2022-11-23 06:15:00,63.77,BOO-024,1,18.77,18.77
#101654,hmcguire@gmail.com,2022-11-23 06:15:00,63.77,ELE-018,1,33.94,33.94
#101654,hmcguire@gmail.com,2022-11-23 06:15:00,63.77,BOO-007,1,11.06,11.06
#101656,hmcguire@gmail.com,2022-11-26 07:52:00,227.72,SPO-019,3,19.75,59.24
#101656,hmcguire@gmail.com,2022-11-26 07:52:00,227.72,SPO-004,2,19.55,39.09
#101656,hmcguire@gmail.com,2022-11-26 07:52:00,227.72,BEA-010,3,43.13,129.39
#101657,bairdrobert@gmail.com,2023-02-17 06:43:00,143.38,HOM-012,2,46.49,92.99
#101657,bairdrobert@gmail.com,2023-02-17 06:43:00,143.38,HOM-018,3,16.80,50.40
#101658,bairdrobert@gmail.com,2023-03-04 20:07:00,105.02,CLO-012,3,35.01,105.02
#101659,bairdrobert@gmail.com,2023-03-31 11:49:00,337.90,ELE-001,2,51.44,102.87
#101659,bairdrobert@gmail.com,2023-03-31 11:49:00,337.90,CLO-019,1,50.93,50.93
#101659,bairdrobert@gmail.com,2023-03-31 11:49:00,337.90,ELE-009,3,61.36,184.09
#101660,bairdrobert@gmail.com,2023-06-14 00:40:00,144.56,ELE-023,1,56.86,56.86
#101660,bairdrobert@gmail.com,2023-06-14 00:40:00,144.56,BEA-019,2,43.85,87.70
#101661,bairdrobert@gmail.com,2023-06-17 11:36:00,99.63,BOO-014,2,49.82,99.63
#101662,schultzderrick@thompson.com,2022-02-24 00:40:00,217.48,BEA-017,1,51.98,51.98
#101662,schultzderrick@thompson.com,2022-02-24 00:40:00,217.48,HOM-021,1,60.16,60.16
#101662,schultzderrick@thompson.com,2022-02-24 00:40:00,217.48,ELE-016,3,35.11,105.34
#101663,schultzderrick@thompson.com,2022-02-06 14:17:00,243.73,SPO-003,3,47.05,141.15
#101663,schultzderrick@thompson.com,2022-02-06 14:17:00,243.73,BEA-028,2,51.29,102.57
#101664,schultzderrick@thompson.com,2022-02-27 22:45:00,225.95,HOM-003,1,24.92,24.92
#101664,schultzderrick@thompson.com,2022-02-27 22:45:00,225.95,ELE-013,3,62.01,186.03
#101664,schultzderrick@thompson.com,2022-02-27 22:45:00,225.95,ELE-024,3,5.00,15.00
#101666,schultzderrick@thompson.com,2022-03-03 13:25:00,332.35,HOM-018,3,23.38,70.14
#101666,schultzderrick@thompson.com,2022-03-03 13:25:00,332.35,HOM-017,2,34.93,69.86
#101666,schultzderrick@thompson.com,2022-03-03 13:25:00,332.35,BOO-004,3,64.12,192.35
#101667,schultzderrick@thompson.com,2022-03-03 14:49:00,239.22,CLO-029,2,34.61,69.23
#101667,schultzderrick@thompson.com,2022-03-03 14:49:00,239.22,HOM-005,3,42.91,128.74
#101667,schultzderrick@thompson.com,2022-03-03 14:49:00,239.22,BEA-013,3,13.75,41.26
#101669,schultzderrick@thompson.com,2022-04-25 20:59:00,68.61,HOM-027,1,41.26,41.26
#101669,schultzderrick@thompson.com,2022-04-25 20:59:00,68.61,BEA-002,1,27.36,27.36
#101670,schultzderrick@thompson.com,2022-04-19 14:00:00,211.08,SPO-020,3,38.40,115.19
#101670,schultzderrick@thompson.com,2022-04-19 14:00:00,211.08,SPO-030,2,47.95,95.89
#101671,schultzderrick@thompson.com,2022-04-28 10:50:00,154.64,CLO-016,2,35.40,70.80
#101671,schultzderrick@thompson.com,2022-04-28 10:50:00,154.64,ELE-016,1,40.12,40.12
#101671,schultzderrick@thompson.com,2022-04-28 10:50:00,154.64,BOO-027,2,21.86,43.72
#101672,schultzderrick@thompson.com,2022-06-03 09:00:00,122.43,BOO-023,2,40.46,80.92
#101672,schultzderrick@thompson.com,2022-06-03 09:00:00,122.43,CLO-023,1,41.51,41.51
#101673,schultzderrick@thompson.com,2022-07-05 13:05:00,117.46,CLO-022,3,39.15,117.46
#101674,schultzderrick@thompson.com,2022-07-14 08:03:00,25.21,SPO-028,1,25.21,25.21
#101674,thomasbanks@gmail.com,2022-08-30 03:35:00,134.53,BEA-014,3,18.75,56.25
#101674,thomasbanks@gmail.com,2022-08-30 03:35:00,134.53,BEA-026,2,24.76,49.52
#101674,thomasbanks@gmail.com,2022-08-30 03:35:00,134.53,CLO-006,1,28.76,28.76
#101676,thomasbanks@gmail.com,2022-08-06 01:33:00,144.53,ELE-013,2,43.70,87.40
#101676,thomasbanks@gmail.com,2022-08-06 01:33:00,144.53,BOO-026,1,57.14,57.14
#101677,thomasbanks@gmail.com,2022-09-12 10:18:00,126.80,BEA-020,1,43.82,43.82
#101677,thomasbanks@gmail.com,2022-09-12 10:18:00,126.80,BOO-016,1,18.64,18.64
#101677,thomasbanks@gmail.com,2022-09-12 10:18:00,126.80,CLO-022,1,64.34,64.34
#101678,bryantross@yahoo.com,2022-01-15 04:25:00,106.54,BEA-001,1,46.65,46.65
#101678,bryantross@yahoo.com,2022-01-15 04:25:00,106.54,ELE-015,1,59.89,59.89
#101679,bryantross@yahoo.com,2022-01-17 19:46:00,251.72,SPO-029,3,28.65,85.96
#101679,bryantross@yahoo.com,2022-01-17 19:46:00,251.72,BEA-009,2,65.80,131.60
#101679,bryantross@yahoo.com,2022-01-17 19:46:00,251.72,BEA-007,1,34.16,34.16
#101681,bryantross@yahoo.com,2022-01-24 18:06:00,135.87,CLO-029,2,5.00,10.00
#101681,bryantross@yahoo.com,2022-01-24 18:06:00,135.87,CLO-024,3,41.96,125.87
#101682,bryantross@yahoo.com,2022-05-29 00:01:00,247.54,BOO-024,1,35.50,35.50
#101682,bryantross@yahoo.com,2022-05-29 00:01:00,247.54,ELE-013,2,80.43,160.86
#101682,bryantross@yahoo.com,2022-05-29 00:01:00,247.54,HOM-022,2,25.59,51.18
#101683,bryantross@yahoo.com,2022-06-13 08:48:00,36.57,BOO-015,1,17.84,17.84
#101683,bryantross@yahoo.com,2022-06-13 08:48:00,36.57,BEA-023,1,18.74,18.74
#101684,bryantross@yahoo.com,2022-07-19 22:11:00,93.65,BEA-001,2,46.83,93.65
#101685,anthony75@ramos-yates.net,2022-09-01 02:09:00,448.08,HOM-025,3,78.22,234.65
#101685,anthony75@ramos-yates.net,2022-09-01 02:09:00,448.08,BEA-011,3,49.83,149.49
#101685,anthony75@ramos-yates.net,2022-09-01 02:09:00,448.08,CLO-027,3,21.31,63.94
#101686,anthony75@ramos-yates.net,2022-09-06 08:31:00,148.06,BEA-023,2,31.20,62.41
#101686,anthony75@ramos-yates.net,2022-09-06 08:31:00,148.06,BEA-017,2,42.83,85.65
#101687,anthony75@ramos-yates.net,2022-09-13 22:00:00,144.80,CLO-011,3,17.19,51.58
#101687,anthony75@ramos-yates.net,2022-09-13 22:00:00,144.80,BOO-026,2,22.33,44.66
#101687,anthony75@ramos-yates.net,2022-09-13 22:00:00,144.80,BEA-023,3,16.19,48.57
#101689,anthony75@ramos-yates.net,2022-10-23 08:03:00,159.01,BOO-020,3,25.82,77.46
#101689,anthony75@ramos-yates.net,2022-10-23 08:03:00,159.01,ELE-012,3,27.18,81.55
#101690,anthony75@ramos-yates.net,2022-11-03 20:36:00,121.42,CLO-026,1,29.44,29.44
#101690,anthony75@ramos-yates.net,2022-11-03 20:36:00,121.42,HOM-029,3,30.66,91.98
#101691,anthony75@ramos-yates.net,2023-01-12 04:11:00,138.63,BOO-007,3,46.21,138.63
#101691,andersonchristine@silva.com,2022-09-26 16:01:00,277.16,CLO-027,2,36.93,73.85
#101691,andersonchristine@silva.com,2022-09-26 16:01:00,277.16,CLO-016,3,39.87,119.60
#101691,andersonchristine@silva.com,2022-09-26 16:01:00,277.16,HOM-011,3,27.90,83.71
#101693,andersonchristine@silva.com,2022-09-08 18:32:00,70.40,HOM-023,3,23.47,70.40
#101693,andersonchristine@silva.com,2022-09-27 01:44:00,10.41,HOM-013,1,10.41,10.41
#101694,andersonchristine@silva.com,2022-11-14 19:11:00,161.86,BEA-013,3,53.95,161.86
#101694,andersonchristine@silva.com,2022-11-06 09:26:00,48.69,BEA-010,2,24.34,48.69
#101695,andersonchristine@silva.com,2022-11-25 17:13:00,94.14,HOM-022,2,29.57,59.14
#101695,andersonchristine@silva.com,2022-11-25 17:13:00,94.14,BEA-030,1,35.00,35.00
#101696,andersonchristine@silva.com,2022-12-20 02:31:00,39.79,ELE-008,2,19.90,39.79
#101696,andersonchristine@silva.com,2022-12-15 04:38:00,94.28,ELE-028,1,15.07,15.07
#101696,andersonchristine@silva.com,2022-12-15 04:38:00,94.28,BEA-007,1,38.69,38.69
#101696,andersonchristine@silva.com,2022-12-15 04:38:00,94.28,CLO-011,1,40.51,40.51
#101698,anthonysmith@clark-baker.biz,2022-06-28 13:54:00,53.29,BOO-013,3,17.76,53.29
#101698,anthonysmith@clark-baker.biz,2022-06-16 11:04:00,380.00,BEA-020,3,52.40,157.20
#101698,anthonysmith@clark-baker.biz,2022-06-16 11:04:00,380.00,ELE-030,3,39.08,117.24
#101698,anthonysmith@clark-baker.biz,2022-06-16 11:04:00,380.00,CLO-002,3,35.19,105.56
#101700,anthonysmith@clark-baker.biz,2022-06-18 09:36:00,179.34,HOM-008,3,14.74,44.21
#101700,anthonysmith@clark-baker.biz,2022-06-18 09:36:00,179.34,SPO-030,1,49.65,49.65
#101700,anthonysmith@clark-baker.biz,2022-06-18 09:36:00,179.34,BEA-019,3,28.49,85.48
#101701,anthonysmith@clark-baker.biz,2022-07-05 06:01:00,95.11,SPO-002,1,46.82,46.82
#101701,anthonysmith@clark-baker.biz,2022-07-05 06:01:00,95.11,CLO-029,2,24.14,48.29
#101702,anthonysmith@clark-baker.biz,2022-07-21 23:04:00,59.56,CLO-022,1,29.09,29.09
#101702,anthonysmith@clark-baker.biz,2022-07-21 23:04:00,59.56,BEA-012,1,30.47,30.47
#101703,anthonysmith@clark-baker.biz,2022-09-30 04:03:00,77.46,BEA-004,2,38.73,77.46
#101704,anthonysmith@clark-baker.biz,2022-09-22 01:38:00,283.00,BEA-020,3,67.35,202.06
#101704,anthonysmith@clark-baker.biz,2022-09-22 01:38:00,283.00,BOO-023,2,40.47,80.93
#101705,anthonysmith@clark-baker.biz,2022-09-17 21:02:00,51.33,SPO-014,2,25.67,51.33
#101705,anthonysmith@clark-baker.biz,2022-10-09 16:46:00,125.28,BEA-022,2,19.05,38.10
#101705,anthonysmith@clark-baker.biz,2022-10-09 16:46:00,125.28,BEA-008,2,30.96,61.92
#101705,anthonysmith@clark-baker.biz,2022-10-09 16:46:00,125.28,HOM-010,1,25.26,25.26
#101707,maryoliver@gmail.com,2023-05-05 07:59:00,80.54,CLO-029,2,40.27,80.54
#101707,maryoliver@gmail.com,2023-05-26 11:43:00,36.34,HOM-001,1,24.14,24.14
#101707,maryoliver@gmail.com,2023-05-26 11:43:00,36.34,BOO-022,1,12.20,12.20
#101708,maryoliver@gmail.com,2023-06-11 02:50:00,123.84,BOO-010,3,24.24,72.72
#101708,maryoliver@gmail.com,2023-06-11 02:50:00,123.84,HOM-002,2,25.56,51.12
#101709,rasmussendawn@reyes-hensley.com,2022-03-10 10:56:00,90.97,BOO-006,3,30.32,90.97
#101710,rasmussendawn@reyes-hensley.com,2022-03-17 03:11:00,14.18,HOM-028,1,14.18,14.18
#101710,austin70@beck.com,2023-04-08 11:53:00,105.55,BEA-015,1,25.40,25.40
#101710,austin70@beck.com,2023-04-08 11:53:00,105.55,HOM-015,3,26.72,80.15
#101711,austin70@beck.com,2023-04-18 23:05:00,142.82,SPO-004,3,13.97,41.92
#101711,austin70@beck.com,2023-04-18 23:05:00,142.82,SPO-013,2,50.45,100.89
#101712,austin70@beck.com,2023-04-11 14:44:00,183.27,SPO-009,3,40.66,121.99
#101712,austin70@beck.com,2023-04-11 14:44:00,183.27,CLO-010,3,20.43,61.28
#101713,caldwellgrace@gmail.com,2022-07-07 03:38:00,111.52,ELE-004,3,28.03,84.10
#101713,caldwellgrace@gmail.com,2022-07-07 03:38:00,111.52,ELE-012,1,5.00,5.00
#101713,caldwellgrace@gmail.com,2022-07-07 03:38:00,111.52,SPO-019,1,22.43,22.43
#101715,caldwellgrace@gmail.com,2022-07-05 16:12:00,145.98,CLO-022,3,48.66,145.98
#101715,caldwellgrace@gmail.com,2022-07-18 13:08:00,198.93,BEA-030,3,33.85,101.55
#101715,caldwellgrace@gmail.com,2022-07-18 13:08:00,198.93,BOO-002,2,48.69,97.38
#101716,caldwellgrace@gmail.com,2022-09-24 21:43:00,230.59,ELE-017,3,43.57,130.70
#101716,caldwellgrace@gmail.com,2022-09-24 21:43:00,230.59,BOO-023,1,47.31,47.31
#101716,caldwellgrace@gmail.com,2022-09-24 21:43:00,230.59,HOM-022,1,52.58,52.58
#101718,caldwellgrace@gmail.com,2022-10-06 20:23:00,178.87,BOO-021,2,44.00,88.00
#101718,caldwellgrace@gmail.com,2022-10-06 20:23:00,178.87,CLO-011,3,19.79,59.38
#101718,caldwellgrace@gmail.com,2022-10-06 20:23:00,178.87,SPO-009,1,31.49,31.49
#101719,caldwellgrace@gmail.com,2022-11-11 08:22:00,129.07,BOO-014,3,43.02,129.07
#101720,caldwellgrace@gmail.com,2022-11-11 00:14:00,136.29,BEA-004,3,7.69,23.08
#101720,caldwellgrace@gmail.com,2022-11-11 00:14:00,136.29,CLO-017,1,11.31,11.31
#101720,caldwellgrace@gmail.com,2022-11-11 00:14:00,136.29,SPO-001,2,50.95,101.90
#101721,danielramirez@washington.biz,2023-02-19 05:08:00,145.84,HOM-001,3,7.87,23.60
#101721,danielramirez@washington.biz,2023-02-19 05:08:00,145.84,CLO-026,2,48.40,96.79
#101721,danielramirez@washington.biz,2023-02-19 05:08:00,145.84,SPO-018,1,25.45,25.45
#101723,danielramirez@washington.biz,2023-03-10 08:48:00,185.40,CLO-020,2,37.06,74.12
#101723,danielramirez@washington.biz,2023-03-10 08:48:00,185.40,HOM-006,3,24.65,73.94
#101723,danielramirez@washington.biz,2023-03-10 08:48:00,185.40,SPO-008,1,37.34,37.34
#101724,danielramirez@washington.biz,2023-05-30 00:51:00,147.08,SPO-004,3,49.03,147.08
#101725,danielramirez@washington.biz,2023-05-17 12:19:00,395.31,SPO-012,3,76.17,228.51
#101725,danielramirez@washington.biz,2023-05-17 12:19:00,395.31,BEA-013,2,47.33,94.66
#101725,danielramirez@washington.biz,2023-05-17 12:19:00,395.31,ELE-003,2,36.07,72.14
#101726,esantos@merritt.com,2022-09-14 23:30:00,39.43,CLO-015,1,39.43,39.43
#101727,esantos@merritt.com,2022-09-16 12:37:00,196.87,BEA-011,1,58.64,58.64
#101727,esantos@merritt.com,2022-09-16 12:37:00,196.87,ELE-013,2,47.37,94.74
#101727,esantos@merritt.com,2022-09-16 12:37:00,196.87,CLO-019,1,43.49,43.49
#101728,esantos@merritt.com,2022-09-28 15:02:00,85.84,HOM-024,2,26.48,52.95
#101728,esantos@merritt.com,2022-09-28 15:02:00,85.84,SPO-008,1,32.89,32.89
#101729,esantos@merritt.com,2022-10-28 21:36:00,212.94,BEA-018,3,41.45,124.36
#101729,esantos@merritt.com,2022-10-28 21:36:00,212.94,SPO-008,2,24.14,48.29
#101729,esantos@merritt.com,2022-10-28 21:36:00,212.94,BOO-001,1,40.29,40.29
#101731,esantos@merritt.com,2022-10-04 03:44:00,248.20,BEA-018,3,23.05,69.16
#101731,esantos@merritt.com,2022-10-04 03:44:00,248.20,CLO-011,3,29.02,87.07
#101731,esantos@merritt.com,2022-10-04 03:44:00,248.20,CLO-010,3,30.66,91.98
#101732,idavidson@schwartz-morris.com,2022-04-01 23:35:00,181.83,ELE-019,3,27.44,82.33
#101732,idavidson@schwartz-morris.com,2022-04-01 23:35:00,181.83,BOO-001,3,33.17,99.50
#101733,idavidson@schwartz-morris.com,2022-04-29 16:04:00,90.89,BOO-014,2,32.70,65.41
#101733,idavidson@schwartz-morris.com,2022-04-29 16:04:00,90.89,HOM-015,2,12.74,25.48
#101734,idavidson@schwartz-morris.com,2022-05-07 23:33:00,168.77,SPO-010,1,32.58,32.58
#101734,idavidson@schwartz-morris.com,2022-05-07 23:33:00,168.77,BOO-017,1,15.78,15.78
#101734,idavidson@schwartz-morris.com,2022-05-07 23:33:00,168.77,BEA-007,2,60.20,120.41
#101736,idavidson@schwartz-morris.com,2022-06-09 14:12:00,268.87,CLO-017,3,60.97,182.91
#101736,idavidson@schwartz-morris.com,2022-06-09 14:12:00,268.87,HOM-016,3,28.65,85.95
#101737,idavidson@schwartz-morris.com,2022-07-03 21:41:00,89.26,BEA-030,2,44.63,89.26
#101737,idavidson@schwartz-morris.com,2022-07-31 17:52:00,48.06,HOM-017,2,24.03,48.06
#101738,idavidson@schwartz-morris.com,2022-07-01 20:41:00,81.61,CLO-015,2,40.81,81.61
#101738,idavidson@schwartz-morris.com,2022-08-12 13:19:00,87.73,CLO-009,1,44.05,44.05
#101738,idavidson@schwartz-morris.com,2022-08-12 13:19:00,87.73,ELE-009,2,21.84,43.67
#101739,idavidson@schwartz-morris.com,2022-08-30 05:51:00,98.47,SPO-022,1,55.01,55.01
